tugul	adjective	
ne	noun	
bo	verb	
ng'ony	noun	
;	punc	
ichuutegei	verb	
moeng'ung'	noun	
,	punc	
ak	conjunction	
iame	verb	
ng'ung'unyek	noun	
betusieguk	noun	
tugul	adjective	
ko	verb	
te	verb	
isobe	verb	
;	punc	
ak	conjunction	
ande	verb	
bunyondit	noun	
kwenung'wong’	noun	
inye	noun	
ndaret	noun	
ak	conjunction	
kwondo	noun	
;	punc	
ak	conjunction	
kwenutab	noun	
iyoteng'ung’	noun	
ak	conjunction	
nenyi	noun	
;	punc	
ak	conjunction	
kotoi	verb	
inendet	noun	
meting’ung'	noun	
,	punc	
ak	conjunction	
iguoten	verb	
aginye	noun	
kwariandenounyi	noun	
.	punc	
<utt>		
kolenji	verb	
kwondo	noun	
anyun	noun	
,	punc	
atesun	verb	
mising’	adjective	
nyalildang’ung’	noun	
eng'’	preposition	
manageng'ung’	noun	
;	punc	
isiche	verb	
lagok	noun	
eng'	preposition	
ng'wanindo	noun	
;	punc	
ak	conjunction	
inyali	verb	
manong'otiondeng'’ung’	noun	
eng'’	preposition	
mageng'ung'	noun	
,	punc	
ak	conjunction	
koboun	verb	
.	punc	
<utt>		
kolenji	verb	
anyun	noun	
adam	noun	
,	punc	
amu	verb	
kegas	verb	
ng'alekab	noun	
kwondang'ung*	noun	
,	punc	
ak	conjunction	
kaiam	verb	
che	noun	
bo	verb	
ketit	noun	
ne	noun	
kiang'atin	verb	
,	punc	
ale	verb	
,	punc	
amat	verb	
iam	verb	
che	noun	
bo	verb	
ketoto	noun	
:	punc	
kagichub	verb	
ng'ony	noun	
agobo	verb	
inye	noun	
;	punc	
iame	verb	
che	noun	
bo	verb	
ng'ony	noun	
eng'	preposition	
nyalilda	noun	
betusieguk	noun	
tugul	adjective	
,	punc	
kote	verb	
isobe	verb	
;	punc	
iiun	verb	
ng'ony	noun	
katok	noun	
ak	conjunction	
katablelinik	noun	
;	punc	
ak	conjunction	
iame	verb	
ngwek	noun	
alak	noun	
tugul	adjective	
che	noun	
bo	verb	
emet	noun	
;	punc	
ak	conjunction	
iame	verb	
amitwogik	noun	
eng'	preposition	
kaotik	noun	
che	noun	
bo	verb	
togeng'ung'	noun	
,	punc	
kot	conjunction	
iweekyige	verb	
ng'ony	noun	
;	punc	
amu	verb	
kiginemunenen	verb	
yoto	noun	
;	punc	
amu	verb	
i	verb	
ng'ung'unyek	noun	
,	punc	
ak	conjunction	
iweekyige	verb	
ng'ung'unyek	noun	
.	punc	
<utt>		
ak	conjunction	
kiguure	verb	
adam	noun	
kwondanyi	noun	
awa	noun	
;	punc	
amu	verb	
inendet	noun	
kametab	noun	
tugul	adjective	
che	noun	
soptos	verb	
.	punc	
<utt>		
ak	conjunction	
kinapchi	conjunction	
jehovah	noun	
kamuktaindet	noun	
adam	noun	
ak	conjunction	
kwondanyi	noun	
sumotik	noun	
,	punc	
ak	conjunction	
kolaakyi	verb	
.	punc	
<utt>		
ak	conjunction	
kimwa	verb	
jehovah	noun	
kamuktaindet	noun	
kole	verb	
,	punc	
ogeero	verb	
;	punc	
kagogergeit	verb	
chichi	noun	
ak	conjunction	
age	adjective	
eng'	preposition	
achek	noun	
,	punc	
ne	noun	
ingen	verb	
ne	noun	
mie	adjective	
ak	conjunction	
ne	noun	
ya	adjective	
;	punc	
ak	conjunction	
nguno	adjective	
anyun	noun	
,	punc	
ko	verb	
si	conjunction	
mata	verb	
koyogoito	verb	
eunounyi	noun	
,	punc	
ak	conjunction	
kobut	verb	
agine	noun	
che	noun	
bo	verb	
ketitab	noun	
sobondo	noun	
,	punc	
ak	conjunction	
koam	verb	
,	punc	
ak	conjunction	
kosob	verb	
koigeny	verb	
:	punc	
eng'’	preposition	
noto	adjective	
anyun	noun	
,	punc	
kiimaanda	verb	
jehovah	noun	
kamuktaindet	verb	
inendet	noun	
eng'’	preposition	
mbaretab	noun	
eden	noun	
,	punc	
si	conjunction	
kobiit	verb	
kobat	verb	
ng'ony	noun	
ole	conjunction	
kiginemune	verb	
,	punc	
kion	verb	
anyun	noun	
chichoto	noun	
komanda	verb	
,	punc	
ak	conjunction	
konde	verb	
kenibik	noun	
kotebe	verb	
komostab	noun	
kong'asis	noun	
ne	noun	
bo	verb	
mbaretab	noun	
eden	noun	
,	punc	
ak	conjunction	
rotwetab	noun	
chok	noun	
ne	noun	
ilyeli	verb	
ne	noun	
tokyingei	verb	
komosi	noun	
ak	conjunction	
komosi	noun	
,	punc	
koribe	verb	
oret	noun	
ne	noun	
wendi	verb	
oldab	noun	
ketitab	noun	
sobondo	noun	
.	punc	
<utt>		
agere	verb	
kong'	noun	
		
tugul	adjective	
che	noun	
chame	verb	
ak	conjunction	
atigoni	verb	
:	punc	
igiilge	verb	
anyun	noun	
,	punc	
ak	conjunction	
isigu	verb	
.	punc	
<utt>		
keero	verb	
,	punc	
atononi	verb	
eng'	preposition	
kurget	noun	
ak	conjunction	
agongonyi	verb	
:	punc	
ngo	conjunction	
kas	verb	
chi	noun	
kutinnyu	noun	
ak	conjunction	
koyat	verb	
kurget	noun	
,	punc	
awendi	verb	
ole	preposition	
mi	verb	
inendet	noun	
,	punc	
ak	conjunction	
aamisie	verb	
koboto	preposition	
inendet	noun	
,	punc	
ak	conjunction	
oamis	verb	
inendet	noun	
kobota	preposition	
.	punc	
<utt>		
inendet	noun	
ne	noun	
iterteri	verb	
,	punc	
kotun	verb	
agochini	verb	
kotebi	verb	
kobota	preposition	
eng'	preposition	
ng'echerennyu	noun	
ne	noun	
bo	verb	
laitornatet	noun	
,	punc	
ko	verb	
u	adjective	
ye	conjunction	
kiaterter	verb	
agane	noun	
,	punc	
ak	conjunction	
ketebi	verb	
ak	conjunction	
baba	noun	
eng'	preposition	
ng'echerennyi	noun	
ne	noun	
bo	verb	
laitornatet	noun	
.	punc	
<utt>		
inendet	noun	
ne	noun	
tinyei	verb	
itit	noun	
,	punc	
kogas	verb	
kit	noun	
ne	noun	
mwachin	verb	
tamirmiriet	noun	
kanisosiek	noun	
.	punc	
<utt>		
kingobata	verb	
tuguchu	noun	
,	punc	
ageer	verb	
,	punc	
ogeero	verb	
,	punc	
kiyatak	verb	
kurget	noun	
eng'	preposition	
kipseng'wet	noun	
,	punc	
ak	conjunction	
kutit	noun	
ne	noun	
bo	verb	
tai	noun	
ne	noun	
kiagas	verb	
ko	verb	
ki	verb	
u	adjective	
ne	noun	
bo	verb	
iriaget	noun	
ne	noun	
king'alalwa	verb	
kole	verb	
,	punc	
togosu	verb	
oli	preposition	
,	punc	
si	conjunction	
aborun	verb	
tuguk	noun	
che	noun	
tun	verb	
biitu	verb	
eng'	preposition	
let	noun	
matiny	verb	
.	punc	
<utt>		
ak	conjunction	
kiami	verb	
anyun	noun	
eng'	preposition	
tamirmiriet	noun	
eng'	preposition	
yoto	preposition	
:	punc	
ak	conjunction	
ogeero	verb	
,	punc	
kiginde	verb	
kipseng'wet	noun	
ng'echeretab	noun	
laitornatet	noun	
,	punc	
kimi	verb	
chito	noun	
ne	noun	
kitebe	verb	
ng'echeranato	noun	
;	punc	
		
ak	conjunction	
inendet	noun	
ne	noun	
kitebyei	verb	
kingegeerei	verb	
,	punc	
ko	verb	
u	adjective	
koitab	noun	
jasipi	noun	
ak	conjunction	
sardio	noun	
:	punc	
ak	conjunction	
kimi	verb	
chemng'isiriet	noun	
ne	noun	
kiyiem	verb	
ng'echeretab	noun	
laitornatet	noun	
,	punc	
ne	noun	
kingegeerei	verb	
,	punc	
ko	verb	
u	adjective	
sumaragdo	noun	
.	punc	
<utt>		
ak	conjunction	
kiyiem	verb	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
g'echerok	noun	
tiptemu	noun	
ak	conjunction	
ang'wan	noun	
che	noun	
bo	verb	
laitornatet	noun	
:	punc	
ak	conjunction	
kitebe	verb	
boisiek	noun	
tiptemu	noun	
ak	conjunction	
ang'wan	noun	
ng'echerochoto	noun	
,	punc	
kolaachi	verb	
ngoroik	noun	
che	noun	
leelachen	noun	
;	punc	
ak	conjunction	
kotinyei	verb	
eng'	preposition	
metowekwak	noun	
kutonok	noun	
che	noun	
bo	verb	
dahabu	noun	
.	punc	
<utt>		
ak	conjunction	
mong'une	verb	
ng'echeranato	noun	
kalyelet	noun	
ak	conjunction	
kutuswek	noun	
ak	conjunction	
tulosiek	noun	
.	punc	
ak	conjunction	
kilaldos	verb	
taisiek	noun	
tisabu	noun	
che	noun	
bo	verb	
mastinwek	noun	
eng'	preposition	
taitab	noun	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
choto	noun	
ko	verb	
tamirmirik	noun	
tisab	noun	
che	noun	
bo	verb	
jehovah	noun	
;	punc	
ak	conjunction	
ki	verb	
u	adjective	
taitab	noun	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
nyanjet	noun	
ne	noun	
bo	verb	
glasit	noun	
,	punc	
ne	noun	
u	adjective	
krustalo	noun	
;	punc	
ak	conjunction	
kimi	verb	
kwenutab	noun	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
ak	conjunction	
kiyiem	verb	
komoswek	noun	
tugul	adjective	
che	noun	
bo	verb	
ng'echeranato	noun	
komuut	verb	
,	punc	
tuguk	noun	
ang'wanu	noun	
che	noun	
soptos	verb	
che	noun	
nyiitotin	verb	
konyek	noun	
tai	noun	
ak	conjunction	
let	noun	
.	punc	
<utt>		
ak	conjunction	
ki	verb	
kergei	verb	
tiondo	noun	
ne	noun	
bo	verb	
tai	noun	
ak	conjunction	
ng'etundo	noun	
,	punc	
ak	conjunction	
ki	verb	
kergei	verb	
ne	noun	
bo	verb	
aeng'	noun	
ak	conjunction	
moita	noun	
,	punc	
ak	conjunction	
kitinyei	verb	
ne	noun	
bo	verb	
somok	noun	
toget	noun	
ne	noun	
une	adjective	
bo	verb	
chito	noun	
,	punc	
ak	conjunction	
ki	verb	
u	adjective	
ne	noun	
bo	verb	
ang'wan	noun	
kipsichit	noun	
ne	noun	
tirireni	verb	
.	punc	
<utt>		
ak	conjunction	
nyiitotin	verb	
tiong'ichoto	noun	
ang'wan	noun	
soptos	verb	
konyek	noun	
,	punc	
komoswek	noun	
tugul	adjective	
ak	conjunction	
orit	noun	
,	punc	
kotinyei	verb	
age	adjective	
tugul	adjective	
kebebaik	noun	
lo	noun	
:	punc	
ama	verb	
imuunyi	verb	
ichek	noun	
bet	noun	
ak	conjunction	
kemoi	noun	
,	punc	
komwaei	verb	
kolen	verb	
,	punc	
kiptaiyat	noun	
jehovah	noun	
,	punc	
kamuktaindet	noun	
,	punc	
ne	noun	
kimi	verb	
ak	conjunction	
komi	verb	
ak	conjunction	
kotun	verb	
nyonei	verb	
.	punc	
<utt>		
ak	conjunction	
ye	conjunction	
gochi	verb	
tuguchoto	noun	
soptos	verb	
torornatet	noun	
ak	conjunction	
teegisto	noun	
ak	conjunction	
kongoi	noun	
inendet	noun	
ne	noun	
tebe	verb	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
inendet	noun	
ne	noun	
sobei	verb	
koigeny	verb	
ak	conjunction	
koigeny	verb	
,	punc	
kobutyi	verb	
anyun	noun	
boisiechoto	noun	
tiptemu	noun	
ak	conjunction	
ang'wan	noun	
taitab	noun	
inendet	noun	
ne	noun	
tebe	verb	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
,	punc	
ak	conjunction	
kogo	verb	
ng'ang'utiet	noun	
,	punc	
ak	conjunction	
kigiyai	verb	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
eng'	preposition	
eutab	noun	
tai	noun	
ne	noun	
bo	verb	
inendet	noun	
ne	noun	
kitebe	verb	
ng'echeranatobo	noun	
laitornatet	noun	
,	punc	
bukuit	noun	
ne	noun	
kigisir	verb	
orit	noun	
ak	conjunction	
batai	noun	
,	punc	
ne	noun	
kiging'och	verb	
kogerak	verb	
eng'	preposition	
ng'oksosiek	noun	
tisab	noun	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
malaikaiyat	noun	
ne	noun	
kim	adjective	
komwaitoi	verb	
eng'	preposition	
kutit	noun	
ne	noun	
o	adjective	
kole	verb	
,	punc	
ng'o	noun	
ne	noun	
nyolu	adjective	
koyat	verb	
bukuit	noun	
ak	conjunction	
kotiach	verb	
ng'oksosiekyik	noun	
?	punc	
<utt>		
ak	conjunction	
kowirji	verb	
ng'ony	noun	
kutonokwak	noun	
che	noun	
bo	verb	
tahabu	noun	
eng'	preposition	
taitab	noun	
ng'echeret	noun	
,	punc	
kolen	verb	
,	punc	
nyoljinin	verb	
,	punc	
kiptaiyandennyo	noun	
ak	conjunction	
ko	verb	
jehovah	noun	
nenyo	adjective	
,	punc	
itaach	verb	
torornatet	noun	
ak	conjunction	
teegisto	noun	
ak	conjunction	
kamuktaet	noun	
:	punc	
amu	verb	
kiitau	verb	
iyae	verb	
tuguk	noun	
tugul	adjective	
,	punc	
ak	conjunction	
kibiit	verb	
amu	verb	
ak	conjunction	
kima	verb	
komi	verb	
chi	noun	
kipseng'wet	noun	
,	punc	
anan	conjunction	
ng'ony	noun	
,	punc	
anan	conjunction	
kureret	noun	
ne	noun	
bo	verb	
ng'ony	noun	
,	punc	
ne	noun	
kiimuchi	verb	
koyat	verb	
bukuinoto	noun	
,	punc	
anan	conjunction	
kogeer	verb	
orit	noun	
.	punc	
<utt>		
ak	conjunction	
kiarir	verb	
mising'	adjective	
amu	verb	
kima	verb	
biit	verb	
chi	noun	
ne	noun	
nyolu	verb	
koyat	verb	
bukuinoto	noun	
,	punc	
anan	conjunction	
kogeer	verb	
orit	noun	
:	punc	
ak	conjunction	
kilenja	verb	
age	noun	
eng'	preposition	
boisiechugai	noun	
,	punc	
merire	verb	
:	punc	
keero	verb	
,	punc	
kigoterter	verb	
ng'etundo	noun	
ne	noun	
bo	verb	
oretab	noun	
juda	noun	
,	punc	
tigitiot	noun	
ne	noun	
bo	verb	
daudi	noun	
,	punc	
si	conjunction	
kobiit	verb	
koyat	verb	
bukuinoto	noun	
ak	conjunction	
ng'oksosiechoto	noun	
tisab	noun	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
eng'	preposition	
kwenutab	noun	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
ak	conjunction	
tiong'ichoto	noun	
ang'wan	noun	
soptos	verb	
,	punc	
ak	conjunction	
eng'	preposition	
kwenutab	noun	
boisiechoto	noun	
,	punc	
kotonone	verb	
aruet	noun	
,	punc	
ko	verb	
u	adjective	
ne	noun	
kageeny	verb	
,	punc	
kotinyei	verb	
kuinoik	noun	
tisab	noun	
,	punc	
ak	conjunction	
konyek	noun	
tisab	noun	
,	punc	
che	noun	
tamirmirik	noun	
tisab	noun	
che	noun	
bo	verb	
jehovah	noun	
,	punc	
che	noun	
kigiyokto	verb	
koba	verb	
ng'ony	noun	
komugul	adjective	
.	punc	
<utt>		
ak	conjunction	
kinyo	verb	
,	punc	
ak	conjunction	
koib	verb	
bukuit	noun	
eng'	preposition	
eutab	noun	
tai	noun	
ne	noun	
bo	verb	
inendet	noun	
ne	noun	
tebe	verb	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
.	punc	
<utt>		
ak	conjunction	
ye	conjunction	
kingo	verb	
kagoib	verb	
bukuinoto	noun	
,	punc	
kobutyi	verb	
taitab	preposition	
aruet	noun	
tiong'ichoto	noun	
ang'wanu	noun	
soptos	verb	
ak	conjunction	
boisiechoto	noun	
tiptem	noun	
ak	conjunction	
ang'wan	noun	
,	punc	
kotinyei	verb	
age	adjective	
tugul	adjective	
ketubet	noun	
,	punc	
ak	conjunction	
tabok	noun	
che	noun	
bo	verb	
tahabu	noun	
che	noun	
nyiitotin	verb	
nyamdutik	noun	
che	noun	
kebeelei	adjective	
,	punc	
che	noun	
choto	noun	
ko	verb	
sautikab	noun	
bik	noun	
che	noun	
tililen	adjective	
.	punc	
<utt>		
ak	conjunction	
kotieni	verb	
tiendo	noun	
ne	noun	
leel	adjective	
,	punc	
kolen	verb	
,	punc	
nyoljinin	verb	
inam	verb	
bukuit	noun	
,	punc	
ak	conjunction	
iyat	verb	
ng'oksosiekyik	noun	
:	punc	
amu	verb	
kigibarin	verb	
,	punc	
ak	conjunction	
kiialji	verb	
jehovah	noun	
eng'	preposition	
korotiguk	noun	
bik	noun	
che	noun	
bo	verb	
bororiet	noun	
age	adjective	
tugul	adjective	
,	punc	
ak	conjunction	
che	noun	
bo	verb	
kutit	noun	
age	adjective	
tugul	adjective	
,	punc	
ak	conjunction	
che	noun	
bo	verb	
bik	noun	
alak	noun	
tugul	adjective	
,	punc	
ak	conjunction	
che	noun	
bo	verb	
emet	noun	
age	adjective	
tugul	adjective	
,	punc	
ak	conjunction	
kiiyai	verb	
ichek	noun	
koek	verb	
bororiet	noun	
ak	conjunction	
tisiik	noun	
eng'	preposition	
jehovah	noun	
nenyo	noun	
;	punc	
ak	conjunction	
kobounisiei	verb	
eng'	preposition	
ng'ony	noun	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
ak	conjunction	
agas	verb	
kutitab	noun	
malaikaisiek	noun	
che	noun	
chang'	adjective	
ko	verb	
kayiem	verb	
ng'echeranato	noun	
bo	verb	
laitornatet	noun	
ak	conjunction	
tiong'ichu	noun	
kasoptos	verb	
ak	conjunction	
boisiechugai	noun	
;	punc	
ak	conjunction	
koitenywa	noun	
ko	verb	
ki	verb	
elfusiek	noun	
taman	noun	
konyil	preposition	
elfusiek	noun	
taman	noun	
,	punc	
ak	conjunction	
elfusiek	noun	
konyil	preposition	
elfusiek	noun	
;	punc	
komwaei	verb	
eng'	preposition	
kutit	noun	
ne	noun	
o	adjective	
kole	verb	
,	punc	
nyoljin	verb	
aruet	noun	
ne	noun	
kigibar	verb	
konyor	verb	
kimnatet	noun	
,	punc	
ak	conjunction	
magornatosiek	noun	
,	punc	
ak	conjunction	
ng'omnatet	noun	
,	punc	
ak	conjunction	
kamuktaet	noun	
,	punc	
ak	conjunction	
teegisto	noun	
,	punc	
ak	conjunction	
torornatet	noun	
,	punc	
ak	conjunction	
kaberuret	noun	
.	punc	
<utt>		
ak	conjunction	
kiagas	verb	
kit	noun	
age	noun	
tugul	adjective	
ne	noun	
kigiyai	verb	
ne	noun	
mi	verb	
kipseng'wet	noun	
,	punc	
ak	conjunction	
ne	noun	
mi	verb	
ng'ony	noun	
,	punc	
ak	conjunction	
ne	noun	
mi	verb	
kureretab	preposition	
ng'ony	noun	
,	punc	
ak	conjunction	
eng'	preposition	
		
nyanjet	noun	
,	punc	
ak	conjunction	
tuguk	noun	
tugul	adjective	
che	noun	
mi	verb	
orinywa	preposition	
,	punc	
kolen	verb	
,	punc	
ingobunji	verb	
inendet	noun	
ne	noun	
tebe	verb	
ng'echeretab	noun	
laitornatet	noun	
,	punc	
ak	conjunction	
aruanato	noun	
,	punc	
kaberuret	noun	
,	punc	
ak	conjunction	
teegisto	noun	
,	punc	
ak	conjunction	
toronatet	noun	
ng'ang'utiet	noun	
,	punc	
ak	conjunction	
bounatet	noun	
,	punc	
koigeny	verb	
ak	conjunction	
koigeny	verb	
.	punc	
<utt>		
ak	conjunction	
kimwa	verb	
tiong'ichoto	noun	
ang'wanu	noun	
soptos	verb	
kole	verb	
,	punc	
*amen	verb	
.	punc	
ak	conjunction	
kobutyi	verb	
ng'ony	noun	
boisiechoto	noun	
ak	conjunction	
kolos	verb	
.	punc	
<utt>		
keyatei	verb	
ng'oksosiek	noun	
ak	conjunction	
kiageer	verb	
ye	conjunction	
kingoyat	verb	
aruet	noun	
age	noun	
eng'	preposition	
ng'oksosiechoto	noun	
tisab	noun	
,	punc	
ak	conjunction	
kiagas	verb	
age	noun	
eng'	preposition	
tiong'ichoto	noun	
ang'wan	noun	
soptos	verb	
komwaei	verb	
eng'	preposition	
cheet	noun	
ne	noun	
u	adjective	
tulet	noun	
,	punc	
kole	verb	
,	punc	
nyo	verb	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
,	punc	
ogeero	verb	
,	punc	
mbartanyit	noun	
ne	noun	
leei	adjective	
,	punc	
ak	conjunction	
kitinyei	verb	
kwanget	noun	
inendet	noun	
ne	noun	
kitebe	verb	
;	punc	
ak	conjunction	
kigigochi	verb	
inendet	noun	
kutwet	noun	
:	punc	
ak	conjunction	
kiwa	verb	
eng'	preposition	
katerteret	noun	
,	punc	
ak	conjunction	
koterteris	verb	
.	punc	
<utt>		
ak	conjunction	
ye	conjunction	
kingoyat	verb	
ng'okset	noun	
ne	noun	
bo	verb	
aeng'	noun	
,	punc	
agas	verb	
tiondo	noun	
ne	noun	
bo	verb	
aeng'	noun	
ne	noun	
sobei	verb	
kole	verb	
,	punc	
nyo	verb	
.	punc	
<utt>		
ak	conjunction	
kimong	verb	
mbartanyit	noun	
age	adjective	
,	punc	
ne	noun	
birir	adjective	
:	punc	
ak	conjunction	
kigigochi	verb	
inendet	noun	
ne	noun	
kitebe	verb	
,	punc	
koisto	verb	
kalyet	noun	
kobet	verb	
eng'	preposition	
ng'ony	noun	
,	punc	
si	conjunction	
kobiit	verb	
kobargei	verb	
ichegei	noun	
:	punc	
ak	conjunction	
kigigochi	verb	
inendet	noun	
rotwetab	noun	
chok	noun	
ne	noun	
.	punc	
<utt>		
ak	conjunction	
ye	conjunction	
kingoyat	verb	
ng'okset	noun	
ne	noun	
bo	verb	
somok	noun	
,	punc	
agas	verb	
tiondo	noun	
ne	noun	
sobei	verb	
ne	noun	
bo	verb	
somok	noun	
kole	verb	
,	punc	
nyo	verb	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
,	punc	
ogeero	verb	
,	punc	
mbartanyit	noun	
ne	noun	
tuui	adjective	
;	punc	
ak	conjunction	
kitinyei	verb	
ratilit	noun	
eng'	preposition	
eunnyi	noun	
inendet	noun	
ne	noun	
tebe	verb	
.	punc	
<utt>		
ak	conjunction	
kiagas	verb	
ne	noun	
u	adjective	
kutit	noun	
eng'	preposition	
kwenutab	noun	
tiong'ichoto	noun	
ang'wan	noun	
soptos	verb	
kole	verb	
,	punc	
kialdae	verb	
kibabetab	noun	
nganok	noun	
denarit	noun	
ageng'e	adjective	
,	punc	
ak	conjunction	
kialdae	verb	
kibabok	noun	
somok	noun	
che	noun	
bo	verb	
sairik	noun	
denarit	noun	
ageng'e	adjective	
;	punc	
ameng'em	verb	
mwaita	noun	
ak	conjunction	
divaik	noun	
.	punc	
<utt>		
ak	conjunction	
ye	conjunction	
kingoyat	verb	
ng'okset	noun	
ne	noun	
bo	verb	
ang'wan	noun	
,	punc	
agas	verb	
kutitab	noun	
tiondo	noun	
ne	noun	
sobei	verb	
ne	noun	
bo	verb	
ang'wan	noun	
kole	verb	
,	punc	
nyo	verb	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
,	punc	
ogeero	verb	
,	punc	
mbartanyit	noun	
ne	noun	
talelyo	adjective	
:	punc	
ak	conjunction	
kainetab	noun	
inendet	noun	
ne	noun	
kitebe	verb	
ko	verb	
ki	verb	
meet	noun	
;	punc	
ak	conjunction	
kiisub	verb	
inendet	noun	
oldab	noun	
che	noun	
kigobek	noun	
.	punc	
ak	conjunction	
kigigochi	verb	
ichek	noun	
kimnatet	noun	
koboi	verb	
kebeberta	noun	
ageng'e	adjective	
eng'	preposition	
ang'wan	noun	
ne	noun	
bo	verb	
ng'ony	noun	
,	punc	
kobare	verb	
rotwetab	noun	
chok	noun	
,	punc	
ak	conjunction	
rubet	noun	
,	punc	
ak	conjunction	
meet	noun	
,	punc	
ak	conjunction	
tiong'ikab	noun	
timin	noun	
che	noun	
bo	verb	
ng'ony	noun	
.	punc	
<utt>		
ak	conjunction	
kingoyat	verb	
ng'okset	noun	
ne	noun	
bo	verb	
mut	noun	
,	punc	
ageer	verb	
eng'	preposition	
kureretab	preposition	
kaptisisio	noun	
sobonwekab	noun	
ichek	noun	
che	noun	
kigibar	verb	
amu	verb	
ng'olyotab	noun	
jehovah	noun	
,	punc	
ak	conjunction	
baornatet	noun	
ne	noun	
kitinyei	verb	
:	punc	
ak	conjunction	
kimwa	verb	
eng'	preposition	
kutit	noun	
ne	noun	
o	adjective	
kole	verb	
,	punc	
tianitu	verb	
,	punc	
ee	interjection	
kiptaiyat	noun	
,	punc	
ne	noun	
till	adjective	
ak	conjunction	
ko	verb	
bo	verb	
iman	noun	
,	punc	
si	conjunction	
iruokyi	verb	
ak	conjunction	
iyaaktoiywech	verb	
mugetut	noun	
agobo	verb	
korotikyok	noun	
eng'	preposition	
ichek	noun	
che	noun	
menyei	verb	
ng'ony	noun	
?	punc	
ak	conjunction	
kigigochi	verb	
age	noun	
tugul	adjective	
eng'	preposition	
ichek	noun	
ngoriet	noun	
ne	noun	
leel	adjective	
;	punc	
ak	conjunction	
kelenji	verb	
ko	verb	
to	verb	
komuuny	verb	
ne	noun	
matia	adjective	
,	punc	
kot	conjunction	
kosulda	verb	
koitetab	noun	
che	noun	
otwogik	noun	
koboto	verb	
ichek	noun	
,	punc	
ak	conjunction	
tupchosiekwak	noun	
,	punc	
che	noun	
tun	verb	
kibarei	verb	
ko	verb	
u	adjective	
icheget	noun	
.	punc	
<utt>		
ak	conjunction	
kiageer	verb	
ye	conjunction	
kingoyat	verb	
ng'okset	noun	
ne	noun	
bo	verb	
lo	noun	
,	punc	
ak	conjunction	
kibiit	verb	
botanet	noun	
ne	noun	
o	adjective	
ne	noun	
bo	verb	
ng'ony	noun	
:	punc	
ak	conjunction	
kituuiit	verb	
asista	noun	
ko	verb	
u	adjective	
kuniet	noun	
ne	noun	
kigiyae	verb	
kororik	noun	
,	punc	
ak	conjunction	
kiigei	verb	
arawet	noun	
komugul	adjective	
kororik	noun	
;	punc	
ak	conjunction	
kotururjigei	verb	
ng'ony	noun	
kecheikab	noun	
barak	noun	
,	punc	
ko	verb	
u	adjective	
ye	conjunction	
ibutos	verb	
eng'	preposition	
mogoiywet	noun	
logoekyik	noun	
,	punc	
kotom	verb	
korurio	verb	
,	punc	
ye	conjunction	
itumdumi	verb	
usonet	noun	
ne	noun	
o	adjective	
.	punc	
<utt>		
ak	conjunction	
kigiisto	verb	
kipseng'wet	noun	
ko	verb	
u	adjective	
kartasit	noun	
ne	noun	
kimamani	verb	
;	punc	
ak	conjunction	
kigiisto	verb	
eng'	preposition	
ng'ang'utiet	noun	
,	punc	
komoswekwak	noun	
tuiwet	noun	
age	adjective	
tugul	adjective	
ak	conjunction	
emet	noun	
age	adjective	
tugul	adjective	
ne	noun	
kiikwen	verb	
beek	noun	
.	punc	
<utt>		
ak	conjunction	
kiung'gei	verb	
eng'	preposition	
kebenonik	noun	
ak	conjunction	
ruandosiek	noun	
che	noun	
bo	verb	
tulonok	noun	
,	preposition	
laitorinikab	noun	
ng'ony	noun	
,	punc	
ak	conjunction	
bounik	noun	
,	punc	
ak	conjunction	
kiptainik	noun	
che	noun	
eechen	adjective	
,	punc	
ak	conjunction	
magorek	noun	
,	punc	
ak	conjunction	
che	noun	
kimen	verb	
,	punc	
ak	conjunction	
chi	noun	
age	adjective	
tugul	adjective	
ne	noun	
ratat	verb	
ak	conjunction	
chi	noun	
age	adjective	
tugul	adjective	
ne	noun	
itiagat	verb	
;	punc	
ak	conjunction	
kolenji	verb	
tulonok	noun	
ak	conjunction	
ruandosiek	noun	
,	punc	
oluuljech	verb	
,	punc	
ak	conjunction	
ounyech	verb	
eng'	preposition	
togetab	noun	
inendet	noun	
ne	noun	
tebe	verb	
ng'echeretab	noun	
laitornatet	noun	
,	punc	
ak	conjunction	
eng'	preposition	
neregekab	noun	
aruet	noun	
:	punc	
amu	verb	
kagoit	verb	
betut	noun	
ne	noun	
o	adjective	
ne	noun	
bo	verb	
neregekwak	noun	
;	punc	
ak	conjunction	
ng'o	noun	
ne	noun	
